transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,status
5489,1783,2025-05-05 18:20:00,366.28,GBP,Germany,Online Payment,Pending
5490,1980,2025-05-23 07:28:00,1282.22,EUR,Senegal,Transfer,Failed
5491,1123,2025-09-21 14:28:00,741.54,USD,Senegal,Card Payment,Failed
5492,2306,2025-09-23 15:21:00,749.76,USD,Spain,Transfer,Completed
5493,2993,2025-04-06 19:02:00,1280.3,EUR,Senegal,Cash Withdrawal,Failed
5494,51,2025-06-13 09:22:00,1480.18,EUR,Germany,Online Payment,Completed
5495,2255,2025-07-06 09:02:00,648.43,EUR,Spain,Transfer,Completed
5496,1241,2025-04-05 09:26:00,255.74,USD,Portugal,Online Payment,Completed
5497,552,2025-04-07 19:14:00,497.69,GBP,Senegal,Cash Withdrawal,Completed
5498,829,2025-07-10 06:56:00,1428.79,GBP,Spain,Cash Withdrawal,Failed
5499,2747,2025-10-05 00:36:00,794.92,USD,France,Transfer,Completed
5500,2435,2025-07-26 00:33:00,982.72,USD,Germany,Cash Withdrawal,Pending
5501,2066,2025-11-30 17:09:00,1557.64,EUR,Germany,Online Payment,Pending
5502,1014,2025-01-25 18:59:00,940.38,USD,France,Transfer,Pending
5503,1577,2025-07-30 00:36:00,1001.54,GBP,Spain,Cash Withdrawal,Completed
5504,46,2025-01-29 21:41:00,588.21,USD,United Kingdom,Card Payment,Pending
5505,2885,2025-03-13 19:25:00,318.37,USD,Spain,Card Payment,Completed
5506,71,2025-08-15 19:14:00,1422.79,EUR,Portugal,Online Payment,Completed
5507,606,2025-08-18 16:10:00,694.54,EUR,Germany,Card Payment,Completed
5508,2545,2025-06-05 21:05:00,1476.98,GBP,Germany,Card Payment,Completed
5509,1880,2025-08-15 10:13:00,1170.19,GBP,Portugal,Transfer,Completed
5510,2612,2025-06-11 17:05:00,1434.77,USD,Spain,Online Payment,Completed
5511,2073,2025-12-10 16:19:00,19.26,USD,United Kingdom,Cash Withdrawal,Completed
5512,2830,2025-10-09 00:23:00,395.61,GBP,Germany,Online Payment,Completed
5513,1792,2025-09-25 06:55:00,1240.33,EUR,United Kingdom,Online Payment,Completed
5514,1431,2025-02-12 06:54:00,95.66,GBP,Spain,Online Payment,Completed
5515,266,2025-03-07 17:06:00,638.56,EUR,Spain,Online Payment,Completed
5516,751,2025-09-05 16:59:00,670.53,USD,Germany,Transfer,Completed
5517,1183,2025-10-21 05:19:00,173.52,EUR,Germany,Online Payment,Completed
5518,11,2025-08-07 22:12:00,1134.89,GBP,Spain,Transfer,Completed
5519,1672,2025-10-14 08:43:00,1843.05,GBP,France,Card Payment,Pending
5520,1815,2025-03-24 06:34:00,792.36,USD,United Kingdom,Online Payment,Completed
5521,1635,2025-09-01 15:23:00,1991.39,USD,United Kingdom,Cash Withdrawal,Pending
5522,998,2025-06-17 09:06:00,1622.71,USD,United Kingdom,Online Payment,Pending
5523,2700,2025-03-08 11:00:00,590.86,GBP,France,Card Payment,Completed
5524,2574,2025-10-04 10:51:00,654.04,EUR,Germany,Transfer,Completed
5525,1985,2025-09-15 09:48:00,722.78,USD,Germany,Transfer,Completed
5526,2157,2025-01-11 04:18:00,1882.69,GBP,Senegal,Card Payment,Completed
5527,243,2025-08-28 23:59:00,1526.64,EUR,Spain,Card Payment,Pending
5528,1553,2025-01-08 16:42:00,242.17,EUR,Portugal,Card Payment,Completed
5529,2602,2025-07-07 20:24:00,1938.57,EUR,Senegal,Cash Withdrawal,Completed
5530,2887,2025-05-22 14:42:00,1310.54,EUR,Senegal,Card Payment,Completed
5531,1376,2025-10-10 09:02:00,1898.18,USD,Spain,Transfer,Completed
5532,2565,2025-09-02 00:25:00,1748.91,USD,Spain,Card Payment,Pending
5533,1271,2025-11-07 09:39:00,487.78,USD,Germany,Cash Withdrawal,Failed
5534,167,2025-12-14 07:50:00,1312.55,USD,France,Transfer,Pending
5535,1200,2025-09-07 04:55:00,333.66,GBP,United Kingdom,Card Payment,Pending
5536,158,2025-09-26 23:14:00,475.25,GBP,Senegal,Transfer,Completed
5537,1115,2025-11-28 20:55:00,1567.94,USD,Portugal,Online Payment,Pending
5538,2877,2025-05-07 21:38:00,75.26,USD,Senegal,Card Payment,Completed
5539,1463,2025-04-19 18:58:00,1896.49,EUR,Spain,Cash Withdrawal,Failed
5540,2228,2025-08-02 15:40:00,335.6,EUR,United Kingdom,Cash Withdrawal,Completed
5541,2816,2025-10-22 12:07:00,1478.79,USD,Senegal,Online Payment,Completed
5542,302,2025-09-12 00:37:00,1004.66,GBP,Senegal,Online Payment,Failed
5543,2298,2025-02-22 07:57:00,40.55,USD,Portugal,Cash Withdrawal,Pending
5544,2469,2025-02-25 21:11:00,1101.28,EUR,United Kingdom,Card Payment,Pending
5545,1034,2025-06-16 08:59:00,820.66,GBP,France,Online Payment,Completed
5546,458,2025-03-21 11:14:00,846.3,GBP,France,Online Payment,Failed
5547,2051,2025-08-20 12:11:00,1541.7,USD,France,Cash Withdrawal,Pending
5548,2617,2025-10-27 09:31:00,563.8,USD,Senegal,Card Payment,Failed
5549,2653,2025-09-16 19:50:00,905.45,EUR,Germany,Transfer,Completed
5550,1380,2025-09-11 03:59:00,851.48,EUR,United Kingdom,Online Payment,Completed
5551,1086,2025-05-10 14:05:00,1793.83,EUR,United Kingdom,Cash Withdrawal,Completed
5552,430,2025-07-09 05:27:00,526.17,USD,United Kingdom,Transfer,Failed
5553,1697,2025-11-02 09:46:00,1972.12,EUR,United Kingdom,Card Payment,Completed
5554,2992,2025-08-26 17:02:00,512.31,GBP,Spain,Online Payment,Completed
5555,86,2025-11-05 06:51:00,1097.42,GBP,France,Transfer,Failed
5556,1607,2025-06-16 23:10:00,628.35,GBP,France,Online Payment,Completed
5557,2888,2025-09-06 09:42:00,-1353.37,GBP,United Kingdom,Cash Withdrawal,Completed
5558,14,2025-03-29 13:44:00,252.33,EUR,United Kingdom,Cash Withdrawal,Completed
5559,1334,2025-06-30 10:24:00,177.2,EUR,France,Online Payment,Completed
5560,362,2025-04-17 17:16:00,1878.01,GBP,Portugal,Cash Withdrawal,Completed
5561,37,2025-10-22 21:22:00,549.97,USD,France,Cash Withdrawal,Completed
5562,1972,2025-06-23 00:23:00,806.92,USD,Spain,Card Payment,Failed
5563,1122,2025-11-28 16:59:00,347.99,GBP,Senegal,Transfer,Pending
5564,295,2025-03-19 12:12:00,415.02,USD,Senegal,Transfer,Failed
5565,868,2025-09-08 16:59:00,215.11,EUR,France,Online Payment,Pending
5566,649,2025-08-20 07:15:00,313.53,EUR,Germany,Online Payment,Pending
5567,2954,2025-08-08 14:18:00,871.66,GBP,Spain,Card Payment,Failed
5568,2600,2025-05-30 12:34:00,1939.22,USD,Portugal,Online Payment,Completed
5569,2391,2025-12-18 04:36:00,582.61,USD,Spain,Transfer,Completed
5570,825,2025-08-02 15:22:00,1276.23,EUR,Germany,Online Payment,Pending
5571,2067,2025-05-14 22:52:00,1209.06,USD,Senegal,Cash Withdrawal,Completed
5572,1657,2025-11-29 13:57:00,881.08,EUR,Spain,Transfer,Completed
5573,784,2025-02-08 12:07:00,1804.37,EUR,Portugal,Card Payment,Pending
5574,1844,2025-11-02 00:21:00,490.43,EUR,Senegal,Transfer,Completed
5575,818,2025-02-22 20:20:00,1592.0,USD,Portugal,Card Payment,Failed
5576,65,2025-02-23 12:25:00,562.7,EUR,Senegal,Transfer,Pending
5577,554,2025-10-03 01:55:00,242.87,EUR,Spain,Cash Withdrawal,Completed
5578,295,2025-02-26 11:17:00,1550.91,EUR,Portugal,Online Payment,Failed
5579,387,2025-07-04 15:15:00,523.88,GBP,Senegal,Card Payment,Completed
5580,2760,2025-07-13 13:00:00,1002.72,EUR,France,Online Payment,Completed
5581,245,2025-05-29 12:02:00,1901.4,USD,Germany,Transfer,Completed
5582,1274,2025-09-11 17:40:00,1212.22,GBP,France,Card Payment,Failed
5583,2853,2025-03-16 13:41:00,203.1,GBP,France,Card Payment,Pending
5584,514,2025-02-03 01:33:00,581.74,GBP,Senegal,Online Payment,Failed
5585,2384,2025-09-12 20:01:00,792.39,USD,Portugal,Card Payment,Completed
5586,2312,2025-11-10 15:41:00,710.87,USD,Germany,Online Payment,Pending
5587,1533,2025-01-26 17:13:00,840.4,GBP,Senegal,Transfer,Completed
5588,1192,2025-01-22 14:14:00,944.73,EUR,France,Online Payment,Completed
5589,1150,2025-04-12 18:01:00,394.05,USD,Senegal,Transfer,Completed
5590,214,2025-06-24 23:42:00,785.35,EUR,Germany,Online Payment,Completed
5591,2591,2025-04-01 20:59:00,572.67,USD,United Kingdom,Cash Withdrawal,Pending
5592,2555,2025-09-25 22:34:00,1687.02,EUR,Spain,Card Payment,Completed
5593,690,2025-08-25 07:34:00,238.82,EUR,United Kingdom,Transfer,Failed
5594,849,2025-03-30 04:36:00,909.76,EUR,Portugal,Cash Withdrawal,Completed
5595,153,2025-02-27 09:37:00,1343.18,EUR,Portugal,Cash Withdrawal,Pending
5596,1507,2025-05-30 07:41:00,175.21,GBP,Spain,Cash Withdrawal,Completed
5597,2459,2025-05-18 14:34:00,108.96,USD,Germany,Transfer,Completed
5598,1756,2025-04-21 12:26:00,1974.05,EUR,Spain,Online Payment,Completed
5599,1473,2025-11-23 20:23:00,1298.41,GBP,United Kingdom,Transfer,Failed
5600,2019,2025-07-04 01:00:00,1749.63,USD,Germany,Online Payment,Completed
5601,2528,2025-10-25 01:46:00,380.63,EUR,Germany,Card Payment,Completed
5602,930,2025-07-05 18:45:00,1003.15,EUR,United Kingdom,Transfer,Completed
5603,451,2025-07-11 21:26:00,1163.47,EUR,United Kingdom,Card Payment,Completed
5604,342,2025-06-09 12:01:00,185.82,USD,Spain,Transfer,Completed
5605,1339,2025-04-06 00:54:00,1872.21,EUR,France,Online Payment,Completed
5606,2813,2025-10-18 06:04:00,1979.44,GBP,Portugal,Transfer,Pending
5607,1633,2025-04-27 07:07:00,761.38,EUR,United Kingdom,Transfer,Completed
5608,432,2025-01-04 02:30:00,176.0,EUR,Germany,Cash Withdrawal,Completed
5609,1906,2025-05-09 01:21:00,1526.01,USD,Spain,Cash Withdrawal,Completed
5610,2270,2025-02-07 19:57:00,1420.95,GBP,Senegal,Online Payment,Pending
5611,954,2025-11-23 11:10:00,1606.13,GBP,France,Cash Withdrawal,Completed
5612,1933,2025-08-10 07:23:00,368.33,EUR,Senegal,Card Payment,Completed
5613,2886,2025-04-06 16:50:00,1515.41,EUR,Germany,Card Payment,Pending
5614,1697,2025-06-17 23:27:00,48.3,USD,,Transfer,Completed
5615,1501,2025-08-17 14:28:00,578.66,GBP,Portugal,Card Payment,Completed
5616,1929,2025-02-13 15:21:00,387.33,USD,France,Online Payment,Failed
5617,2532,2025-09-10 22:50:00,1356.99,EUR,United Kingdom,Online Payment,Completed
5618,1294,2025-09-27 14:58:00,1047.67,USD,Portugal,Card Payment,Pending
5619,2985,2025-10-11 07:06:00,957.31,GBP,Senegal,Card Payment,Completed
5620,274,2025-05-13 05:46:00,529.87,GBP,France,Cash Withdrawal,Completed
5621,1251,2025-08-02 14:13:00,153.35,EUR,Portugal,Online Payment,Completed
5622,1925,2025-05-16 02:36:00,1783.25,USD,Senegal,Online Payment,Pending
5623,2446,2025-06-14 09:57:00,1888.14,EUR,Portugal,Cash Withdrawal,Pending
5624,21,2025-04-09 08:00:00,1786.1,EUR,Portugal,Online Payment,Pending
5625,366,2025-08-25 00:24:00,213.01,EUR,Portugal,Card Payment,Completed
5626,2753,2025-03-06 14:13:00,1066.85,USD,Senegal,Card Payment,Pending
5627,665,2025-01-16 07:20:00,942.91,GBP,Germany,Online Payment,Completed
5628,51,2025-01-16 02:36:00,132.33,USD,Portugal,Cash Withdrawal,Completed
5629,532,2025-07-24 23:03:00,1420.67,USD,Germany,Transfer,Completed
5630,308,2025-03-04 13:55:00,563.92,USD,United Kingdom,Transfer,Completed
5631,2707,2025-12-29 02:53:00,248.6,GBP,Germany,Cash Withdrawal,Pending
5632,1788,2025-03-15 08:58:00,1507.02,EUR,France,Transfer,Completed
5633,2639,2025-08-06 09:08:00,1485.98,GBP,Senegal,Cash Withdrawal,Pending
5634,225,2025-04-25 16:51:00,1898.8,GBP,Spain,Card Payment,Completed
5635,2513,2025-03-18 07:17:00,1839.1,GBP,Germany,Cash Withdrawal,Completed
5636,265,2025-09-11 09:27:00,517.96,EUR,France,Card Payment,Pending
5637,1108,2025-10-25 10:00:00,863.15,USD,United Kingdom,Cash Withdrawal,Completed
5638,394,2025-12-20 06:30:00,1960.9,EUR,Portugal,Transfer,Completed
5639,2625,2025-08-06 23:56:00,1580.56,EUR,Portugal,Card Payment,Pending
5640,2226,2025-11-03 21:02:00,1279.75,GBP,Spain,Cash Withdrawal,Pending
5641,1540,2025-01-28 03:35:00,1602.45,EUR,Spain,Card Payment,Completed
5642,437,2025-12-23 21:20:00,1269.83,USD,United Kingdom,Cash Withdrawal,Pending
5643,1256,2025-09-13 07:15:00,538.59,GBP,France,Online Payment,Completed
5644,1770,2025-11-05 15:02:00,192.09,USD,Germany,Cash Withdrawal,Completed
5645,1487,2025-05-04 02:42:00,1618.26,GBP,Portugal,Cash Withdrawal,Completed
5646,1041,2025-01-03 18:13:00,950.17,USD,Senegal,Card Payment,Failed
5647,1342,2025-11-15 12:35:00,1146.74,GBP,Germany,Card Payment,Failed
5648,1469,2025-03-28 18:01:00,658.46,GBP,Portugal,Card Payment,Failed
5649,1435,2025-09-05 18:09:00,1006.87,GBP,Spain,Online Payment,Completed
5650,1600,2025-07-23 16:03:00,796.47,USD,France,Transfer,Completed
5651,316,2025-08-07 20:06:00,185.32,GBP,United Kingdom,Card Payment,Pending
5652,728,2025-09-07 16:41:00,1784.42,EUR,Spain,Card Payment,Pending
5653,2058,2025-04-14 02:48:00,249.86,EUR,Portugal,Online Payment,Failed
5654,1361,2025-11-05 04:56:00,1111.05,EUR,France,Transfer,Completed
5655,760,2025-06-18 12:31:00,999.25,EUR,United Kingdom,Transfer,Failed
5656,1410,2025-08-08 03:27:00,353.85,USD,Germany, card payment ,Completed
5657,377,2025-04-08 08:50:00,353.07,USD,Portugal,Online Payment,Completed
5658,590,2025-04-14 10:41:00,986.34,GBP,Portugal,Cash Withdrawal,Completed
5659,415,2025-12-13 09:46:00,306.37,GBP,Spain,Transfer,Completed
5660,1800,2025-11-01 07:57:00,964.89,GBP,Senegal,Online Payment,Completed
5661,2530,2025-12-29 19:18:00,291.23,USD,Senegal,Cash Withdrawal,Failed
5662,557,2025-12-06 10:14:00,1904.88,EUR,Portugal,Cash Withdrawal,Completed
5663,2823,2025-12-17 17:31:00,991.27,USD,Portugal,Transfer,Pending
5664,1210,2025-12-10 05:31:00,425.66,GBP,Spain,Online Payment,Completed
5665,912,2025-09-24 23:40:00,203.59,EUR,Portugal,Transfer,Failed
5666,609,2025-02-13 07:20:00,211.82,USD,Portugal,Card Payment,Completed
5667,2686,2025-04-17 01:06:00,63.62,EUR,United Kingdom,Cash Withdrawal,Completed
5668,730,2025-05-14 12:36:00,561.44,GBP,Spain,Card Payment,Completed
5669,865,2025-03-13 23:08:00,366.81,EUR,France,Online Payment,Completed
5670,2146,2025-06-14 22:55:00,1611.63,USD,Senegal,Cash Withdrawal,Completed
5671,2396,2025-02-23 07:30:00,28.82,GBP,Spain,Online Payment,Failed
5672,841,2025-09-03 19:10:00,252.17,GBP,Senegal,Transfer,Completed
5673,1540,2025-11-29 01:33:00,18.01,EUR,Spain,Online Payment,Completed
5674,1526,2025-02-24 19:14:00,153.65,USD,Germany,Cash Withdrawal,Completed
5675,2927,2025-11-03 17:35:00,1574.54,USD,France,Card Payment,Completed
5676,1820,2025-11-23 08:41:00,878.15,EUR,Portugal,Card Payment,Completed
5677,915,2025-04-17 14:03:00,1343.93,GBP,Spain,Online Payment,Completed
5678,1255,2025-07-07 10:19:00,67.19,EUR,Germany,Card Payment,Completed
5679,953,2025-07-02 10:41:00,1886.94,EUR,Spain,Transfer,Completed
5680,2261,2025-02-21 21:07:00,1559.21,USD,Senegal,Transfer,Failed
5681,2671,2025-04-29 16:20:00,120.63,USD,France,Cash Withdrawal,Pending
5682,1972,2025-10-30 17:48:00,336.11,USD,United Kingdom,Online Payment,Completed
5683,898,2025-08-26 02:23:00,855.21,EUR,United Kingdom,Cash Withdrawal,Completed
5684,887,2025-01-18 14:49:00,37.19,GBP,,Online Payment,Completed
5685,2641,2025-12-06 22:25:00,430.26,EUR,France,Card Payment,Failed
5686,283,2025-08-09 22:05:00,1997.8,GBP,Spain,Cash Withdrawal,Completed
5687,105,2025-11-01 07:31:00,415.1,EUR,Senegal,Cash Withdrawal,Completed
5688,944,2025-09-07 15:39:00,158.96,EUR,Germany,Transfer,Pending
5689,2344,2025-11-20 20:13:00,59.83,USD,Senegal,Transfer,Completed
5690,60,2025-05-27 11:33:00,263.53,EUR,Germany,Card Payment,Pending
5691,748,2025-05-19 14:44:00,600.64,GBP,United Kingdom,Cash Withdrawal,Pending
5692,999,2025-03-17 11:56:00,1579.73,EUR,United Kingdom,Online Payment,Completed
5693,551,2025-10-22 21:38:00,53.03,EUR,Portugal,Online Payment,Pending
5694,2558,2025-11-22 03:08:00,53.34,EUR,Germany,Card Payment,Failed
5695,1416,2025-09-02 17:52:00,1324.56,EUR,Spain,Transfer,Completed
5696,2849,2025-12-26 10:00:00,1841.18,EUR,Spain,Online Payment,Failed
5697,1078,2025-05-23 10:27:00,656.65,GBP,Portugal,Card Payment,Pending
5698,1080,2025-05-31 05:02:00,1939.62,EUR,United Kingdom,Cash Withdrawal,Completed
5699,1516,2025-12-20 21:20:00,842.56,EUR,United Kingdom,Transfer,Completed
5700,480,2025-07-21 20:31:00,1598.79,USD,Spain,Transfer,Completed
5701,99,2025-02-06 07:56:00,518.7,EUR,Portugal,Cash Withdrawal,Completed
5702,1430,2025-11-19 17:03:00,778.26,EUR,Germany,Card Payment,Completed
5703,1114,2025-08-10 11:19:00,1040.7,EUR,Senegal,Card Payment,Completed
5704,1204,2025-01-20 00:18:00,1427.85,GBP,United Kingdom,Cash Withdrawal,Failed
5705,1893,2025-07-17 16:50:00,426.06,USD,Portugal,Online Payment,Completed
5706,698,2025-07-04 13:01:00,567.7,USD,Spain,Transfer,Completed
5707,1624,2025-08-06 04:20:00,889.75,EUR,Senegal,Transfer,Failed
5708,162,2025-12-23 15:38:00,666.15,EUR,Senegal,Card Payment,Completed
5709,2735,2025-02-24 12:22:00,357.88,GBP,Portugal,Card Payment,Failed
5710,2765,2025-03-02 11:36:00,663.15,GBP,Senegal,Transfer,Completed
5711,1386,2025-01-12 14:55:00,1677.17,GBP,Senegal,Cash Withdrawal,Completed
5712,2589,2025-08-10 21:17:00,964.65,USD,Germany,Online Payment,Completed
5713,416,2025-11-17 01:44:00,1925.03,EUR,France,Transfer,Completed
5714,2392,2025-08-23 12:30:00,120.53,GBP,United Kingdom,Online Payment,Completed
5715,1693,2025-09-19 08:58:00,588.59,USD,Germany,Online Payment,Completed
5716,1497,2025-11-26 16:38:00,1805.61,GBP,France,Cash Withdrawal,Completed
5717,2721,2025-10-05 07:11:00,1019.43,EUR,Senegal,Transfer,Pending
5718,2592,2025-03-07 08:47:00,1367.28,GBP,United Kingdom,Transfer,Failed
5719,1875,2025-06-16 18:05:00,1436.58,GBP,United Kingdom,Cash Withdrawal,Completed
5720,21,2025-10-22 21:19:00,772.06,GBP,Spain,Online Payment,Completed
5721,2376,2025-03-21 20:47:00,581.95,USD,Portugal,Online Payment,Failed
5722,75,2025-11-26 15:48:00,491.59,USD,Germany,Online Payment,Pending
5723,1044,2025-10-20 15:59:00,415.53,EUR,Spain,Cash Withdrawal,Completed
5724,1124,2025-03-17 11:07:00,1127.99,GBP,Spain,Card Payment,Pending
5725,520,2025-10-03 18:28:00,616.69,GBP,Germany,Online Payment,Pending
5726,2844,2025-07-24 01:44:00,1223.18,EUR,Spain,Transfer,Completed
5727,671,2025-07-14 08:08:00,688.31,USD,Portugal,Transfer,Completed
5728,1837,2025-08-11 18:31:00,1691.7,USD,Senegal,Cash Withdrawal,Pending
5729,1833,2025-06-13 18:07:00,57.19,USD,United Kingdom,Online Payment,Completed
5730,2422,2025-11-30 21:52:00,1960.68,EUR,Germany,Cash Withdrawal,Completed
5731,1825,2025-09-02 15:58:00,1650.64,GBP,Senegal,Card Payment,Completed
5732,1845,2025-08-28 01:08:00,1938.68,EUR,Portugal,Card Payment,Completed
5733,1510,2025-05-25 08:39:00,567.94,USD,Portugal,Cash Withdrawal,Pending
5734,1327,2025-03-09 11:24:00,1986.76,GBP,France,Cash Withdrawal,Completed
5735,2252,2025-05-18 11:21:00,1466.46,USD,Portugal,Online Payment,Pending
5736,2758,2025-07-29 06:15:00,1657.01,GBP,Portugal,Transfer,Completed
5737,2903,2025-06-20 00:36:00,1797.5,EUR,France,Online Payment,Completed
5738,1927,2025-08-29 04:33:00,1251.93,EUR,Portugal,Online Payment,Pending
5739,2343,2025-06-17 21:32:00,1762.06,EUR,Germany,Cash Withdrawal,Completed
5740,2643,2025-08-07 12:01:00,473.34,USD,Germany,Card Payment,Completed
5741,1904,2025-08-11 21:56:00,615.93,EUR,Spain,Cash Withdrawal,Completed
5742,2835,2025-07-04 01:03:00,1921.21,GBP,Spain,Card Payment,Pending
5743,1454,2025-04-25 15:31:00,1741.99,USD,Germany,Cash Withdrawal,Completed
5744,1140,2025-09-09 03:26:00,1987.53,EUR,Spain,Card Payment,Pending
5745,791,2025-12-15 13:37:00,670.68,GBP,Portugal,Transfer,Completed
5746,2488,2025-04-01 11:02:00,202.72,EUR,Spain,Cash Withdrawal,Pending
5747,2512,2025-09-01 16:03:00,963.31,EUR,Spain,Transfer,Completed
5748,1959,2025-12-09 01:01:00,1050.15,EUR,France,Cash Withdrawal,Failed
5749,76,2025-03-14 06:49:00,963.25,EUR,France,Online Payment,Failed
5750,2934,2025-03-31 08:39:00,566.41,EUR,Spain,Card Payment,Pending
5751,2756,2025-10-23 20:22:00,1815.71,EUR,Spain,Card Payment,Completed
5752,2345,2025-06-03 13:57:00,529.37,EUR,France,Card Payment,Failed
5753,638,2025-10-11 14:38:00,1811.83,GBP,United Kingdom,Cash Withdrawal,Failed
5754,1430,2025-02-19 02:41:00,294.44,EUR,France,Card Payment,Completed
5755,2469,2025-07-17 13:43:00,868.26,GBP,Spain,Transfer,Completed
5756,2351,2025-05-29 06:35:00,1352.95,GBP,Portugal,Cash Withdrawal,Completed
5757,652,2025-09-29 16:19:00,772.89,USD,Germany,Online Payment,Completed
5758,1256,2025-11-18 17:40:00,1557.08,USD,Senegal,Transfer,Completed
5759,2995,2025-04-02 14:30:00,1581.73,EUR,Portugal,Online Payment,Failed
5760,838,2025-02-08 12:10:00,718.71,GBP,United Kingdom,Transfer,Completed
5761,1739,2025-08-16 19:38:00,295.65,USD,Portugal,Cash Withdrawal,Failed
5762,1008,2025-12-20 14:09:00,792.18,USD,Spain,Online Payment,Pending
5763,2414,2025-05-04 23:32:00,1759.98,USD,Spain,Cash Withdrawal,Failed
5764,325,2025-03-29 16:27:00,887.67,GBP,Spain,Online Payment,Completed
5765,2040,2025-10-03 12:58:00,1235.07,GBP,Senegal,Card Payment,Pending
5766,1555,2025-12-27 05:38:00,757.42,GBP,Spain,Cash Withdrawal,Completed
5767,1154,2025-02-21 23:20:00,974.72,USD,Senegal,Card Payment,Completed
5768,75,2025-05-27 00:16:00,159.6,GBP,Senegal,Card Payment,Failed
5769,283,2025-03-10 19:49:00,1609.93,USD,France,Transfer,Pending
5770,231,2025-04-03 13:23:00,878.42,GBP,Senegal,Online Payment,Completed
5771,1465,2025-06-12 00:05:00,1166.97,EUR,United Kingdom,Card Payment,Completed
5772,125,2025-02-28 23:20:00,1024.76,GBP,United Kingdom,Online Payment,Completed
5773,376,2025-04-23 15:03:00,1390.34,USD,Portugal,Card Payment,Pending
5774,1128,2025-10-18 06:05:00,1810.85,GBP,Germany,Online Payment,Completed
5775,2047,2025-04-30 00:11:00,1887.72,USD,Portugal,Online Payment,Completed
5776,1857,2025-04-20 07:53:00,1193.15,USD,Portugal,Card Payment,Completed
5777,24,2025-02-20 21:56:00,1888.46,EUR,Spain,Online Payment,Completed
5778,315,2025-10-10 19:54:00,320.34,USD,France,Cash Withdrawal,Completed
5779,1,2025-08-01 02:13:00,1050.82,GBP,United Kingdom,Online Payment,Pending
5780,218,2025-03-29 20:20:00,1711.07,EUR,United Kingdom,Cash Withdrawal,Failed
5781,2957,2025-01-22 08:53:00,944.57,USD,Senegal,Card Payment,Completed
5782,1241,2025-06-23 01:05:00,1788.9,EUR,Portugal,Card Payment,Completed
5783,2344,2025-06-17 19:58:00,1789.04,GBP,Portugal,Card Payment,Completed
5784,1974,2025-07-27 19:49:00,385.13,GBP,Portugal,Online Payment,Pending
5785,2487,2025-08-12 13:03:00,1695.46,USD,United Kingdom,Cash Withdrawal,Pending
5786,614,2025-06-12 15:22:00,21.42,EUR,United Kingdom,Transfer,Completed
5787,1642,2025-05-14 01:24:00,1183.37,USD,United Kingdom,Online Payment,Completed
5788,2986,2025-09-09 10:54:00,519.42,USD,Senegal, card payment ,Pending
5789,2044,2025-02-25 03:19:00,1125.71,GBP,Senegal,Card Payment,Completed
5790,2279,2025-01-11 02:36:00,1000.94,GBP,United Kingdom,Online Payment,Completed
5791,2281,2025-03-29 12:31:00,1477.34,GBP,Germany,Card Payment,Completed
5792,1110,2025-05-29 02:57:00,601.5,USD,United Kingdom,Transfer,Failed
5793,1068,2025-03-16 23:25:00,989.9,EUR,Portugal,Card Payment,Completed
5794,179,2025-02-03 10:52:00,252.1,USD,Germany,Online Payment,Completed
5795,1683,2025-09-19 08:56:00,1236.76,EUR,Germany,Cash Withdrawal,Completed
5796,1044,2025-02-02 13:46:00,1129.06,EUR,Spain,Cash Withdrawal,Completed
5797,23,2025-08-16 12:42:00,1080.25,USD,Germany,Card Payment,Completed
5798,1758,2025-10-01 02:57:00,533.03,GBP,Germany,Online Payment,Completed
5799,2752,2025-04-26 19:47:00,1302.86,GBP,Germany,Online Payment,Completed
5800,2799,2025-01-25 10:16:00,247.39,EUR,Germany,Cash Withdrawal,Completed
5801,120,2025-09-11 13:00:00,165.25,GBP,Germany,Card Payment,Failed
5802,25,2025-01-03 14:58:00,949.14,EUR,United Kingdom,Cash Withdrawal,Completed
5803,1486,2025-08-22 13:06:00,1061.3,GBP,Germany,Online Payment,Completed
5804,1776,2025-08-08 15:08:00,1377.68,USD,Spain,Transfer,Completed
5805,2267,2025-04-30 09:37:00,1728.95,EUR,United Kingdom,Card Payment,Failed
5806,619,2025-02-26 11:10:00,907.69,USD,France,Cash Withdrawal,Failed
5807,1988,2025-10-01 07:12:00,848.54,GBP,Germany,Card Payment,Failed
5808,2777,2025-10-23 03:10:00,1375.51,GBP,Senegal,Cash Withdrawal,Completed
5809,2819,2025-08-27 20:56:00,1547.64,USD,Spain,Card Payment,Completed
5810,723,2025-12-10 05:21:00,1511.91,EUR,France,Transfer,Pending
5811,394,2025-01-08 17:34:00,81.41,GBP,United Kingdom,Card Payment,Completed
5812,1653,2025-11-29 05:45:00,99.29,GBP,Portugal,Transfer,Pending
5813,256,2025-04-26 11:59:00,677.42,USD,United Kingdom,Card Payment,Completed
5814,505,2025-07-20 14:57:00,760.68,GBP,Senegal,Online Payment,Completed
5815,2346,2025-07-27 11:34:00,1720.01,EUR,Portugal,Online Payment,Completed
5816,544,2025-07-04 07:55:00,-754.55,EUR,Germany,Transfer,Completed
5817,2535,2025-03-17 05:20:00,1746.82,EUR,United Kingdom,Card Payment,Pending
5818,2517,2025-05-18 00:39:00,881.19,EUR,Germany,Online Payment,Completed
5819,2195,2025-04-13 20:56:00,578.58,EUR,Senegal,Card Payment,Completed
