user_id,event_date,country,acquisition_channel,visited,signed_up,verified,funded,active
2497,2025-06-11,Germany,Social Media,1,1,1,1,1
2498,2025-07-26,Senegal,Referral,1,1,0,0,0
2499,2025-08-22,United Kingdom,Organic,1,0,0,0,0
2500,2025-04-14,France,Social Media,1,1,1,1,1
2501,2025-06-16,Spain,Email,1,0,0,0,0
2502,2025-04-21,Spain,Email,1,1,1,1,1
2503,2025-09-03,Portugal,Email,1,1,0,0,0
2504,2025-01-24,Portugal,Referral,1,0,0,0,0
2505,2025-12-28,Germany,Paid Search,1,1,1,1,1
2506,2025-11-24,United Kingdom,Social Media,1,1,1,1,1
2507,2025-02-07,United Kingdom,Referral,1,0,0,0,0
2508,2025-03-19,Spain,Social Media,1,1,1,1,1
2509,2025-10-07,Portugal,Social Media,1,1,0,0,0
2510,2025-12-20,Senegal,Paid Search,1,0,0,0,0
2511,2025-02-04,Portugal,Social Media,1,0,0,0,0
2512,2025-07-04,Germany,Paid Search,1,1,1,1,1
2513,2025-12-13,Portugal,Social Media,1,1,1,1,1
2514,2025-07-30,Germany,Referral,1,0,0,0,0
2515,2025-01-25,Spain,Organic,1,0,0,0,0
2516,2025-09-20,United Kingdom,Organic,1,1,0,0,0
2517,2025-09-16,United Kingdom,Email,1,1,1,0,0
2518,2025-02-08,Spain,Organic,1,0,0,0,0
2519,2025-02-27,Spain,Paid Search,1,0,0,0,0
2520,2025-02-14,Spain,Referral,1,1,0,0,0
2521,2025-02-07,Portugal,Referral,1,0,0,0,0
2522,2025-08-27,Germany,Paid Search,1,0,0,0,0
2523,2025-02-07,France,Email,1,1,1,0,0
2524,2025-08-10,Senegal,Referral,1,1,1,0,0
2525,2025-01-10,Senegal,Paid Search,1,1,1,0,0
2526,2025-10-27,Portugal,Social Media,1,1,1,1,0
2527,2025-07-01,Portugal,Email,1,1,0,0,0
2528,2025-04-16,United Kingdom,Paid Search,1,1,1,0,0
2529,2025-01-21,France,Email,1,1,1,0,0
2530,2025-04-28,Portugal,Paid Search,1,1,1,0,0
2531,2025-04-30,France,Social Media,1,1,0,0,0
2532,2025-08-14,Senegal,Referral,1,1,0,0,0
2533,2025-04-17,Germany,Organic,1,1,1,1,1
2534,2025-03-05,Senegal,Paid Search,1,1,1,1,1
2535,2025-04-18,Senegal,Referral,1,0,0,0,0
2536,2025-07-03,Portugal,Social Media,1,1,1,1,1
2537,2025-09-02,United Kingdom,Email,1,1,1,1,0
2538,2025-07-24,Senegal,Social Media,1,1,1,1,0
2539,2025-11-30,United Kingdom,Paid Search,1,0,0,0,0
2540,2025-02-13,Portugal,Referral,1,0,0,0,0
2541,2025-01-09,United Kingdom,Social Media,1,1,0,0,0
2542,2025-04-01,Spain,Organic,1,1,1,0,0
2543,2025-01-20,Senegal,Email,1,0,0,0,0
2544,2025-12-05,United Kingdom,Social Media,1,1,0,0,0
2545,2025-08-03,France,Paid Search,1,0,0,0,0
2546,2025-03-19,Portugal,Paid Search,1,1,0,0,0
2547,2025-03-25,Senegal,Referral,1,1,1,1,0
2548,2025-11-15,United Kingdom,Organic,1,0,0,0,0
2549,2025-06-19,Senegal,Referral,1,1,0,0,0
2550,2025-07-28,Senegal,Email,1,1,1,1,1
2551,2025-01-08,United Kingdom,Paid Search,1,1,0,0,0
2552,2025-02-27,Germany,Referral,1,0,0,0,0
2553,2025-10-02,Germany,Paid Search,1,0,0,0,0
2554,2025-11-23,Senegal,Social Media,1,1,0,0,0
2555,2025-05-12,France,Social Media,1,0,0,0,0
2556,2025-07-07,Spain,Organic,1,1,1,0,0
2557,2025-04-11,France,Paid Search,1,1,0,0,0
2558,2025-03-15,France,Organic,1,0,0,0,0
2559,2025-07-26,United Kingdom,Email,1,1,1,1,1
2560,2025-06-18,Portugal,Referral,1,0,0,0,0
2561,2025-09-24,Spain,Email,1,0,0,0,0
2562,2025-05-17,France,Social Media,1,1,1,1,0
2563,2025-01-18,Portugal,Referral,1,1,0,0,0
2564,2025-04-04,Senegal,Paid Search,1,1,0,0,0
2565,2025-05-02,France,Referral,1,1,1,1,1
2566,2025-11-18,Spain,Referral,1,1,1,0,0
2567,2025-10-07,Germany,Organic,1,0,0,0,0
2568,2025-12-02,Spain,Social Media,1,1,0,0,0
2569,2025-05-11,United Kingdom,Referral,1,0,0,0,0
2570,2025-08-22,Portugal,Organic,1,0,0,0,0
2571,2025-06-25,Spain,Social Media,1,1,1,0,0
2572,2025-10-06,France,Organic,1,1,1,1,1
2573,2025-06-01,France,Social Media,1,1,1,0,0
2574,2025-02-12,Spain,Paid Search,1,1,0,0,0
2575,2025-09-19,France,Paid Search,1,0,0,0,0
2576,2025-04-24,Senegal,Paid Search,1,0,0,0,0
2577,2025-07-01,Spain,Email,1,0,0,0,0
2578,2025-10-16,Spain,Email,1,1,1,1,1
2579,2025-09-29,France,Social Media,1,1,1,0,0
2580,2025-11-13,France,Paid Search,1,1,0,0,0
2581,2025-08-06,France,Social Media,1,1,0,0,0
2582,2025-07-25,United Kingdom,Referral,1,0,0,0,0
2583,2025-08-04,Germany,Referral,1,1,1,1,1
2584,2025-12-29,Spain,Social Media,1,1,1,1,1
2585,2025-07-30,France,Paid Search,1,1,1,0,0
2586,2025-05-05,Germany,Paid Search,1,1,1,1,0
2587,2025-02-06,France,Social Media,1,1,1,0,0
2588,2025-10-27,Portugal,Paid Search,1,1,1,1,1
2589,2025-11-23,Senegal,Email,1,1,1,0,0
2590,2025-08-30,France,Referral,1,1,1,0,0
2591,2025-08-21,France,Organic,1,0,0,0,0
2592,2025-06-24,United Kingdom,Organic,1,1,0,0,0
2593,2025-02-27,Portugal,Referral,1,1,1,0,0
2594,2025-09-07,United Kingdom,Paid Search,1,1,1,0,0
2595,2025-11-03,United Kingdom,Paid Search,1,0,0,0,0
2596,2025-12-07,Germany,Referral,1,1,1,0,0
2597,2025-05-24,Portugal,Social Media,1,0,0,0,0
2598,2025-11-24,Spain,Social Media,1,1,0,0,0
2599,2025-07-02,Senegal,Organic,1,1,0,0,0
2600,2025-05-05,Spain,Referral,1,1,1,1,0
2601,2025-12-29,Germany,Email,1,1,1,0,0
2602,2025-12-08,Germany,Organic,1,1,1,0,0
2603,2025-02-20,Spain,Organic,1,1,0,0,0
2604,2025-07-04,Spain,Email,1,1,1,0,0
2605,2025-06-27,Portugal,Referral,1,0,0,0,0
2606,2025-10-21,Spain,Organic,1,0,0,0,0
2607,2025-11-18,Portugal,Referral,1,0,0,0,0
2608,2025-01-14,France,Email,1,1,1,1,1
2609,2025-07-31,Senegal,Referral,1,0,0,0,0
2610,2025-05-10,United Kingdom,Social Media,1,1,0,0,0
2611,2025-05-22,Germany,Organic,1,1,1,0,0
2612,2025-03-24,France,Email,1,0,0,0,0
2613,2025-10-08,Portugal,Social Media,1,0,0,0,0
2614,2025-06-28,France,Referral,1,0,0,0,0
2615,2025-06-20,United Kingdom,Email,1,1,0,0,0
2616,2025-04-27,United Kingdom,Social Media,1,1,1,0,0
2617,2025-06-10,Spain,Referral,1,1,0,0,0
2618,2025-04-14,United Kingdom,Referral,1,1,0,0,0
2619,2025-07-05,France,Paid Search,1,1,1,1,0
2620,2025-12-25,Portugal,Email,1,1,1,1,1
2621,2025-02-08,France,Organic,1,1,1,0,0
2622,2025-07-27,United Kingdom,Paid Search,1,0,0,0,0
2623,2025-09-30,United Kingdom,Referral,1,1,1,0,0
2624,2025-05-31,Spain,Email,1,0,0,0,0
2625,2025-06-15,France,Referral,1,0,0,0,0
2626,2025-05-06,Spain,Paid Search,1,0,0,0,0
2627,2025-05-21,Senegal,Referral,1,1,1,1,0
2628,2025-08-14,Portugal,Paid Search,1,1,1,0,0
2629,2025-11-10,Germany,Referral,1,1,1,1,1
2630,2025-09-23,Spain,Referral,1,1,0,0,0
2631,2025-07-18,Portugal,Social Media,1,0,0,0,0
2632,2025-07-06,United Kingdom,Referral,1,1,0,0,0
2633,2025-05-01,United Kingdom,Email,1,1,0,0,0
2634,2025-03-10,United Kingdom,Paid Search,1,0,0,0,0
2635,2025-10-24,France,Organic,1,0,0,0,0
2636,2025-09-17,Portugal,Referral,1,1,1,0,0
2637,2025-04-27,Portugal,Social Media,1,0,0,0,0
2638,2025-11-27,Spain,Paid Search,1,1,1,1,1
2639,2025-09-12,Spain,Referral,1,1,0,0,0
2640,2025-01-12,Spain,Referral,1,1,1,1,0
2641,2025-03-17,Senegal,Social Media,1,1,1,1,0
2642,2025-01-15,Portugal,Email,1,1,1,0,0
2643,2025-07-22,France,Referral,1,1,1,1,1
2644,2025-09-18,Germany,Paid Search,1,0,0,0,0
2645,2025-12-15,Spain,Social Media,1,0,0,0,0
2646,2025-11-09,Senegal,Social Media,1,1,0,0,0
2647,2025-02-06,Spain,Organic,1,1,1,0,0
2648,2025-05-08,Spain,Paid Search,1,0,0,0,0
2649,2025-01-16,Portugal,Referral,1,0,0,0,0
2650,2025-06-19,Senegal,Organic,1,0,0,0,0
2651,2025-10-21,Portugal,Referral,1,0,0,0,0
2652,2025-07-15,Portugal,Referral,1,1,1,1,1
2653,2025-12-29,Germany,Social Media,1,1,1,1,1
2654,2025-11-28,Portugal,Organic,1,1,0,0,0
2655,2025-09-26,United Kingdom,Organic,1,0,0,0,0
2656,2025-02-01,Spain,Organic,1,0,0,0,0
2657,2025-02-18,France,Organic,1,0,0,0,0
2658,2025-09-28,Senegal,Organic,1,1,1,0,0
2659,2025-10-18,Spain,Social Media,1,0,0,0,0
2660,2025-03-30,France,Email,1,1,1,0,0
2661,2025-02-19,Portugal,Paid Search,1,1,1,0,0
2662,2025-12-28,France,Email,1,1,0,0,0
2663,2025-01-16,Spain,Organic,1,0,0,0,0
2664,2025-03-03,United Kingdom,Social Media,1,1,1,1,1
2665,2025-02-21,Germany,Paid Search,1,1,0,0,0
2666,2025-06-22,Germany,Email,1,0,0,0,0
2667,2025-08-18,Senegal,Email,1,1,1,1,0
2668,2025-09-09,France,Referral,1,1,1,0,0
2669,2025-09-03,Portugal,Email,1,1,1,0,0
2670,2025-06-14,Spain,Email,1,1,1,1,1
2671,2025-04-13,United Kingdom,Social Media,1,1,0,0,0
2672,2025-05-30,Portugal,Referral,1,1,1,1,1
2673,2025-06-14,Spain,Referral,1,1,1,0,0
2674,2025-05-28,Portugal,Organic,1,1,1,0,0
2675,2025-06-07,Spain,Email,1,1,1,0,0
2676,2025-10-01,Senegal,Organic,1,0,0,0,0
2677,2025-07-17,France,Social Media,1,0,0,0,0
2678,2025-01-27,Portugal,Referral,1,0,0,0,0
2679,2025-09-26,France,Email,1,1,1,0,0
2680,2025-02-20,Germany,Paid Search,1,0,0,0,0
2681,2025-12-31,United Kingdom,Organic,1,0,0,0,0
2682,2025-09-11,France,Email,1,1,1,0,0
2683,2025-04-16,Portugal,Organic,1,0,0,0,0
2684,2025-01-03,France,Social Media,1,0,0,0,0
2685,2025-07-19,France,Social Media,1,0,0,0,0
2686,2025-07-25,Senegal,Paid Search,1,1,1,0,0
2687,2025-08-05,Portugal,Email,1,0,0,0,0
2688,2025-11-17,United Kingdom,Paid Search,1,0,0,0,0
2689,2025-12-01,Portugal,Social Media,1,1,1,0,0
2690,2025-07-13,United Kingdom,Paid Search,1,0,0,0,0
2691,2025-09-07,United Kingdom,Email,1,1,1,1,1
2692,2025-03-07,Portugal,Paid Search,1,1,1,1,1
2693,2025-02-04,France,Email,1,1,0,0,0
2694,2025-05-12,Portugal,Referral,1,1,1,0,0
2695,2025-05-14,Senegal,Organic,1,1,0,0,0
2696,2025-04-14,Senegal,Email,1,0,0,0,0
2697,2025-04-13,France,Email,1,0,0,0,0
2698,2025-08-29,Germany,Organic,1,1,1,1,1
2699,2025-12-22,Senegal,Paid Search,1,1,1,0,0
2700,2025-08-15,Spain,Organic,1,0,0,0,0
2701,2025-09-15,France,Paid Search,1,0,0,0,0
2702,2025-01-23,Spain,Organic,1,0,0,0,0
2703,2025-06-24,United Kingdom,Paid Search,1,1,1,0,0
2704,2025-07-20,Germany,Paid Search,1,0,0,0,0
2705,2025-09-16,Senegal,Paid Search,1,1,1,0,0
2706,2025-08-13,Senegal,Referral,1,1,1,1,1
2707,2025-03-15,Spain,Social Media,1,1,1,1,1
2708,2025-11-13,Portugal,Paid Search,1,0,0,0,0
2709,2025-06-14,United Kingdom,Organic,1,1,1,1,1
2710,2025-10-16,Senegal,Referral,1,0,0,0,0
2711,2025-03-03,France,Organic,1,1,1,0,0
2712,2025-09-01,Spain,Referral,1,1,1,1,1
2713,2025-12-16,Germany,Email,1,1,0,0,0
2714,2025-11-22,Germany,Referral,1,0,0,0,0
2715,2025-03-20,Germany,Email,1,0,0,0,0
2716,2025-04-25,France,Social Media,1,1,1,0,0
2717,2025-05-12,France,Social Media,1,0,0,0,0
2718,2025-08-10,United Kingdom,Paid Search,1,1,1,0,0
2719,2025-04-27,Germany,Paid Search,1,0,0,0,0
2720,2025-06-30,France,Referral,1,1,1,0,0
2721,2025-08-16,Germany,Referral,1,1,1,1,1
2722,2025-04-16,France,Paid Search,1,0,0,0,0
2723,2025-10-19,France,Email,1,1,1,0,0
2724,2025-07-29,United Kingdom,Social Media,1,1,1,1,1
2725,2025-06-03,Spain,Referral,1,1,1,1,1
2726,2025-07-16,Spain,Referral,1,1,1,0,0
2727,2025-07-17,Spain,Paid Search,1,1,1,1,1
2728,2025-07-25,Spain,Paid Search,1,1,1,1,1
2729,2025-09-07,United Kingdom,Email,1,0,0,0,0
2730,2025-11-10,Spain,Organic,1,0,0,0,0
2731,2025-02-03,Senegal,Organic,1,1,0,0,0
2732,2025-01-28,United Kingdom,Organic,1,1,0,0,0
2733,2025-04-14,Portugal,Paid Search,1,0,0,0,0
2734,2025-06-07,Senegal,Social Media,1,1,1,0,0
2735,2025-08-17,Germany,Social Media,1,0,0,0,0
2736,2025-05-29,United Kingdom,Organic,1,0,0,0,0
2737,2025-03-23,France,Paid Search,1,1,1,0,0
2738,2025-03-23,Spain,Email,1,1,1,1,0
2739,2025-05-08,Senegal,Paid Search,1,0,0,0,0
2740,2025-02-19,Senegal,Paid Search,1,0,0,0,0
2741,2025-08-31,Germany,Referral,1,1,1,0,0
2742,2025-07-05,Germany,Email,1,1,1,1,1
2743,2025-12-10,Spain,Social Media,1,0,0,0,0
2744,2025-02-13,United Kingdom,Organic,1,1,1,0,0
2745,2025-03-18,Senegal,Paid Search,1,0,0,0,0
2746,2025-06-14,United Kingdom,Organic,1,1,0,0,0
2747,2025-09-11,Senegal,Email,1,0,0,0,0
2748,2025-08-02,France,Social Media,1,0,0,0,0
2749,2025-04-09,Spain,Social Media,1,0,0,0,0
2750,2025-01-13,Germany,Social Media,1,0,0,0,0
2751,2025-01-27,Portugal,Paid Search,1,0,0,0,0
2752,2025-05-15,Germany,Referral,1,1,1,0,0
2753,2025-12-03,Germany,Organic,1,1,1,0,0
2754,2025-11-16,Senegal,Email,1,1,1,0,0
2755,2025-07-14,Germany,Organic,1,0,0,0,0
2756,2025-05-19,Portugal,Referral,1,1,0,0,0
2757,2025-08-06,Germany,Social Media,1,1,1,1,1
2758,2025-05-25,United Kingdom,Organic,1,0,0,0,0
2759,2025-12-10,Senegal,Social Media,1,0,0,0,0
2760,2025-02-28,Senegal,Paid Search,1,0,0,0,0
2761,2025-02-24,France,Organic,1,1,1,1,1
2762,2025-02-14,Senegal,Organic,1,0,0,0,0
2763,2025-06-24,Spain,Organic,1,1,1,0,0
2764,2025-08-24,Portugal,Social Media,1,0,0,0,0
2765,2025-02-24,Spain,Organic,1,1,1,0,0
2766,2025-02-11,France,Organic,1,0,0,0,0
2767,2025-02-16,Senegal,Referral,1,0,0,0,0
2768,2025-04-30,France,Organic,1,0,0,0,0
2769,2025-07-18,United Kingdom,Email,1,1,0,0,0
2770,2025-12-29,Germany,Email,1,0,0,0,0
2771,2025-08-29,United Kingdom,Email,1,0,0,0,0
2772,2025-02-01,Germany,Paid Search,1,1,1,0,0
2773,2025-05-15,France,Email,1,1,1,1,1
2774,2025-04-07,France,Social Media,1,0,0,0,0
2775,2025-04-27,France,Referral,1,1,1,0,0
2776,2025-09-17,Portugal,Social Media,1,1,1,1,1
2777,2025-01-04,Portugal,Social Media,1,1,1,1,1
2778,2025-01-31,Spain,Referral,1,1,0,0,0
2779,2025-08-17,Senegal,Organic,1,1,0,0,0
2780,2025-07-05,Portugal,Email,1,0,0,0,0
2781,2025-02-03,Spain,Social Media,1,0,0,0,0
2782,2025-06-13,Germany,Social Media,1,0,0,0,0
2783,2025-09-03,United Kingdom,Referral,1,1,1,1,1
2784,2025-04-27,Spain,Paid Search,1,1,1,1,1
2785,2025-07-26,Germany,Referral,1,1,1,0,0
2786,2025-08-03,Senegal,Paid Search,1,0,0,0,0
2787,2025-07-15,Portugal,Paid Search,1,1,1,0,0
2788,2025-12-05,France,Paid Search,1,1,1,1,1
2789,2025-03-18,United Kingdom,Social Media,1,1,1,1,0
2790,2025-10-09,United Kingdom,Paid Search,1,1,1,1,1
2791,2025-03-23,Germany,Organic,1,1,1,0,0
2792,2025-12-28,Germany,Email,1,1,1,0,0
2793,2025-04-21,Germany,Referral,1,1,1,1,1
2794,2025-12-17,Spain,Referral,1,1,1,1,1
2795,2025-07-11,Portugal,Paid Search,1,1,0,0,0
2796,2025-02-02,Senegal,Referral,1,1,1,0,0
2797,2025-12-19,France,Social Media,1,1,0,0,0
2798,2025-09-01,United Kingdom,Email,1,1,0,0,0
2799,2025-12-24,France,Paid Search,1,0,0,0,0
2800,2025-11-20,Spain,Paid Search,1,0,0,0,0
2801,2025-11-09,France,Paid Search,1,1,1,1,1
2802,2025-02-18,Germany,Paid Search,1,1,1,1,1
2803,2025-05-17,Senegal,Referral,1,1,1,0,0
2804,2025-12-31,France,Social Media,1,0,0,0,0
2805,2025-01-31,Germany,Paid Search,1,1,1,1,1
2806,2025-10-15,France,Social Media,1,0,0,0,0
2807,2025-09-06,United Kingdom,Email,1,0,0,0,0
2808,2025-04-13,Portugal,Paid Search,1,0,0,0,0
2809,2025-11-02,Spain,Organic,1,1,1,0,0
2810,2025-09-26,Spain,Social Media,1,1,1,0,0
2811,2025-01-06,United Kingdom,Social Media,1,1,1,1,1
2812,2025-08-04,Senegal,Social Media,1,1,0,0,0
2813,2025-03-17,Germany,Referral,1,1,1,0,0
2814,2025-02-25,United Kingdom,Referral,1,1,1,1,1
2815,2025-03-07,United Kingdom,Organic,1,1,0,0,0
2816,2025-10-10,Germany,Social Media,1,1,0,0,0
2817,2025-07-12,Spain,Organic,1,1,1,1,1
2818,2025-01-18,Portugal,Social Media,1,1,0,0,0
2819,2025-01-21,Spain,Organic,1,0,0,0,0
2820,2025-03-09,Germany,Organic,1,0,0,0,0
2821,2025-03-13,France,Organic,1,1,0,0,0
2822,2025-05-01,Senegal,Social Media,1,0,0,0,0
2823,2025-06-23,Senegal,Referral,1,1,1,1,1
2824,2025-08-02,Portugal,Referral,1,0,0,0,0
2825,2025-10-08,Senegal,Paid Search,1,1,1,0,0
2826,2025-05-14,France,Paid Search,1,1,1,1,1
2827,2025-12-24,France,Referral,1,1,1,1,1
2828,2025-03-12,Spain,Social Media,1,1,0,0,0
2829,2025-12-10,Germany,Organic,1,1,1,1,1
2830,2025-08-01,Spain,Organic,1,1,1,1,1
2831,2025-01-04,United Kingdom,Organic,1,1,1,0,0
2832,2025-03-26,Germany,Paid Search,1,1,1,0,0
2833,2025-11-15,United Kingdom,Social Media,1,1,1,1,1
2834,2025-11-08,United Kingdom,Social Media,1,1,0,0,0
2835,2025-07-21,Senegal,Social Media,1,1,1,0,0
2836,2025-12-10,Spain,Referral,1,1,1,1,1
2837,2025-04-16,France,Email,1,0,0,0,0
2838,2025-06-02,Portugal,Paid Search,1,0,0,0,0
2839,2025-06-05,United Kingdom,Referral,1,1,1,1,0
2840,2025-05-10,France,Email,1,1,1,0,0
2841,2025-06-20,France,Referral,1,0,0,0,0
2842,2025-07-18,Portugal,Social Media,1,1,1,0,0
2843,2025-09-09,Germany,Email,1,1,0,0,0
2844,2025-12-08,France,Organic,1,1,0,0,0
2845,2025-01-16,Spain,Organic,1,0,0,0,0
2846,2025-05-21,Senegal,Social Media,1,1,1,0,0
2847,2025-02-19,Senegal,Social Media,1,1,1,1,0
2848,2025-02-08,United Kingdom,Referral,1,0,0,0,0
2849,2025-06-02,Senegal,Organic,1,1,1,0,0
2850,2025-04-15,Senegal,Organic,1,0,0,0,0
2851,2025-09-01,France,Organic,1,1,1,1,0
2852,2025-12-22,Spain,Social Media,1,1,1,1,1
2853,2025-03-20,France,Organic,1,1,1,1,1
2854,2025-08-27,Germany,Paid Search,1,0,0,0,0
2855,2025-10-23,Senegal,Organic,1,0,0,0,0
2856,2025-05-24,Portugal,Social Media,1,0,0,0,0
2857,2025-04-14,United Kingdom,Organic,1,0,0,0,0
2858,2025-04-07,France,Referral,1,0,0,0,0
2859,2025-11-29,Senegal,Email,1,0,0,0,0
2860,2025-08-11,Spain,Referral,1,0,0,0,0
2861,2025-01-25,United Kingdom,Social Media,1,1,1,0,0
2862,2025-10-06,France,Social Media,1,0,0,0,0
2863,2025-07-10,Portugal,Email,1,1,1,0,0
2864,2025-07-28,France,Email,1,1,1,1,1
2865,2025-12-11,Germany,Email,1,1,0,0,0
2866,2025-02-14,Spain,Social Media,1,0,0,0,0
2867,2025-06-20,United Kingdom,Referral,1,1,1,0,0
2868,2025-01-22,United Kingdom,Email,1,0,0,0,0
2869,2025-11-17,France,Email,1,1,1,0,0
2870,2025-10-21,France,Paid Search,1,0,0,0,0
2871,2025-07-22,Senegal,Referral,1,0,0,0,0
2872,2025-09-14,Spain,Organic,1,1,1,1,1
2873,2025-03-26,Portugal,Paid Search,1,0,0,0,0
2874,2025-06-21,Germany,Organic,1,1,0,0,0
2875,2025-07-11,Spain,Referral,1,1,0,0,0
2876,2025-04-23,Spain,Social Media,1,0,0,0,0
2877,2025-12-19,Senegal,Paid Search,1,1,1,0,0
2878,2025-04-07,Portugal,Organic,1,0,0,0,0
2879,2025-09-16,Senegal,Referral,1,1,1,0,0
2880,2025-05-04,Germany,Social Media,1,0,0,0,0
2881,2025-10-05,Portugal,Organic,1,0,0,0,0
2882,2025-04-08,Senegal,Organic,1,1,1,1,1
2883,2025-02-06,Senegal,Social Media,1,1,1,0,0
2884,2025-12-05,Germany,Organic,1,0,0,0,0
2885,2025-06-03,United Kingdom,Referral,1,1,1,0,0
2886,2025-09-02,Portugal,Email,1,1,1,0,0
2887,2025-09-13,United Kingdom,Social Media,1,1,1,0,0
2888,2025-07-16,Spain,Organic,1,1,1,0,0
2889,2025-12-17,Germany,Organic,1,1,0,0,0
2890,2025-02-14,Germany,Social Media,1,1,1,0,0
2891,2025-11-20,Senegal,Referral,1,1,1,0,0
2892,2025-08-29,Senegal,Social Media,1,1,0,0,0
2893,2025-08-20,France,Email,1,1,1,1,0
2894,2025-01-15,Spain,Referral,1,1,1,1,1
2895,2025-10-02,Portugal,Organic,1,1,1,1,1
2896,2025-08-20,United Kingdom,Paid Search,1,1,1,1,1
2897,2025-02-09,France,Referral,1,1,1,0,0
2898,2025-12-01,France,Referral,1,1,1,1,1
2899,2025-09-10,France,Referral,1,0,0,0,0
2900,2025-03-01,Senegal,Paid Search,1,1,1,0,0
2901,2025-10-16,Senegal,Referral,1,1,0,0,0
2902,2025-08-09,Senegal,Email,1,0,0,0,0
2903,2025-07-08,Portugal,Email,1,1,1,1,1
2904,2025-08-05,Senegal,Organic,1,1,0,0,0
2905,2025-12-07,United Kingdom,Referral,1,1,0,0,0
2906,2025-03-12,Senegal,Organic,1,1,1,0,0
2907,2025-08-17,Portugal,Email,1,1,1,1,1
2908,2025-04-05,Spain,Referral,1,1,1,1,1
2909,2025-12-26,Germany,Organic,1,1,1,1,1
2910,2025-05-17,Spain,Email,1,1,0,0,0
2911,2025-03-12,United Kingdom,Paid Search,1,0,0,0,0
2912,2025-04-20,France,Referral,1,1,1,1,1
2913,2025-11-18,Spain,Organic,1,1,1,1,0
2914,2025-02-04,Germany,Email,1,0,0,0,0
2915,2025-02-07,Spain,Paid Search,1,1,0,0,0
2916,2025-11-17,United Kingdom,Paid Search,1,0,0,0,0
2917,2025-07-28,Senegal,Referral,1,1,1,1,1
2918,2025-07-11,Germany,Referral,1,1,0,0,0
2919,2025-03-07,Germany,Email,1,0,0,0,0
2920,2025-09-18,Germany,Paid Search,1,1,1,1,1
2921,2025-11-04,Senegal,Referral,1,1,1,0,0
2922,2025-03-16,Portugal,Organic,1,1,1,1,0
2923,2025-06-24,United Kingdom,Email,1,1,0,0,0
2924,2025-08-29,Spain,Referral,1,1,0,0,0
2925,2025-12-19,Spain,Email,1,0,0,0,0
2926,2025-11-06,Spain,Email,1,1,1,0,0
2927,2025-06-25,Spain,Email,1,1,1,0,0
2928,2025-05-19,United Kingdom,Email,1,1,1,0,0
2929,2025-05-03,Spain,Paid Search,1,1,1,0,0
2930,2025-09-23,Portugal,Referral,1,1,1,0,0
2931,2025-04-07,Spain,Paid Search,1,0,0,0,0
2932,2025-12-19,United Kingdom,Paid Search,1,0,0,0,0
2933,2025-07-05,Portugal,Email,1,1,1,1,1
2934,2025-03-02,Portugal,Social Media,1,1,1,0,0
2935,2025-06-22,France,Referral,1,1,1,0,0
2936,2025-10-18,Germany,Email,1,1,1,1,1
2937,2025-07-12,Spain,Referral,1,1,1,0,0
2938,2025-09-11,Germany,Email,1,1,1,1,1
2939,2025-01-27,Germany,Referral,1,1,1,1,1
2940,2025-04-03,Senegal,Social Media,1,0,0,0,0
2941,2025-01-28,Senegal,Organic,1,1,1,1,1
2942,2025-12-18,Germany,Paid Search,1,1,1,1,1
2943,2025-11-16,Portugal,Social Media,1,1,1,1,1
2944,2025-05-17,Spain,Social Media,1,0,0,0,0
2945,2025-03-19,Senegal,Email,1,1,0,0,0
2946,2025-03-29,Germany,Paid Search,1,1,1,1,1
2947,2025-11-11,United Kingdom,Referral,1,1,1,1,1
2948,2025-11-09,France,Paid Search,1,0,0,0,0
2949,2025-05-24,Senegal,Organic,1,1,1,1,1
2950,2025-07-17,Germany,Paid Search,1,1,0,0,0
2951,2025-07-29,Portugal,Referral,1,1,1,1,1
2952,2025-07-14,Senegal,Email,1,0,0,0,0
2953,2025-04-16,Portugal,Referral,1,1,0,0,0
2954,2025-06-25,United Kingdom,Organic,1,1,1,0,0
2955,2025-11-07,France,Social Media,1,1,1,0,0
2956,2025-12-16,Germany,Paid Search,1,0,0,0,0
2957,2025-04-17,France,Social Media,1,1,1,0,0
2958,2025-04-29,Germany,Email,1,0,0,0,0
2959,2025-01-13,Portugal,Email,1,1,1,1,0
2960,2025-07-19,Spain,Social Media,1,1,1,1,1
2961,2025-08-06,Senegal,Referral,1,1,1,1,0
2962,2025-09-03,France,Paid Search,1,1,1,1,1
2963,2025-04-11,Senegal,Referral,1,1,0,0,0
2964,2025-02-16,Portugal,Paid Search,1,1,1,1,1
2965,2025-05-11,Germany,Paid Search,1,1,0,0,0
2966,2025-05-23,France,Paid Search,1,1,1,1,0
2967,2025-11-14,Senegal,Email,1,0,0,0,0
2968,2025-04-01,United Kingdom,Email,1,1,1,1,1
2969,2025-04-11,Spain,Organic,1,1,1,0,0
2970,2025-04-02,Spain,Organic,1,0,0,0,0
2971,2025-10-11,United Kingdom,Paid Search,1,1,0,0,0
2972,2025-05-06,Senegal,Social Media,1,0,0,0,0
2973,2025-05-20,Spain,Organic,1,1,0,0,0
2974,2025-07-21,France,Paid Search,1,1,1,1,0
2975,2025-07-08,Spain,Social Media,1,1,1,0,0
2976,2025-05-08,France,Email,1,0,0,0,0
2977,2025-02-04,Germany,Paid Search,1,1,1,0,0
2978,2025-12-13,Germany,Email,1,1,1,1,0
2979,2025-09-24,United Kingdom,Email,1,1,0,0,0
